db,id,year,title,venue,type,url,query,already_screened_d01,triage_score,triage_terms
openalex,doi:10.1016/j.cja.2022.04.011,2022,Non-synchronous blade vibration analysis of a transonic fan,Chinese Journal of Aeronautics,article,https://doi.org/10.1016/j.cja.2022.04.011,ducted fan tip clearance ovality,False,0,
openalex,doi:10.3390/en10081153,2017,Numerical Investigation for the Impact of Single Groove on the Stall Margin Improvement and the Unsteadiness of Tip Leakage Flow in a Counter-Rotating Axial Flow Compressor,Energies,article,https://doi.org/10.3390/en10081153,ducted fan tip clearance ovality,False,0,
openalex,doi:10.3390/app9235244,2019,Numerical Simulation of the Tip Leakage Vortex Characteristics in a Semi-Open Centrifugal Pump,Applied Sciences,article,https://doi.org/10.3390/app9235244,non-axisymmetric tip clearance rotor performance,False,0,
openalex,doi:10.1016/j.ijnaoe.2019.10.001,2019,Numerical analysis of unsteady hydrodynamic performance of pump-jet propulsor in oblique flow,International Journal of Naval Architecture and Ocean Engineering,article,https://doi.org/10.1016/j.ijnaoe.2019.10.001,non-axisymmetric tip clearance rotor performance,False,0,
openalex,doi:10.3390/machines11020155,2023,Numerical and Experimental Investigations of Axial Flow Fan with Bionic Forked Trailing Edge,Machines,article,https://doi.org/10.3390/machines11020155,ducted fan non-uniform tip clearance experimental,False,0,
openalex,doi:10.5287/ora-o8569gmbb,2008,Numerical and experimental studies of shallow cone penetration in clay,Oxford University Research Archive (ORA) (University of Oxford),dissertation,https://doi.org/10.5287/ora-o8569gmbb,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.1051/aacus/2023060,2023,Numerical flow noise simulation of an axial fan with a Lattice-Boltzmann solver,Acta Acustica,article,https://doi.org/10.1051/aacus/2023060,ducted fan non-uniform tip clearance experimental,False,0,
openalex,doi:10.1016/j.ast.2024.109011,2024,Numerical simulation of distributed propulsion systems using CFD,Aerospace Science and Technology,article,https://doi.org/10.1016/j.ast.2024.109011,foldable duct propeller rotor,False,0,
openalex,doi:10.1016/j.apm.2020.08.074,2020,Numerical simulation of the performance of a centrifugal pump with a semi-open impeller under normal and cavitating conditions,Applied Mathematical Modelling,article,https://doi.org/10.1016/j.apm.2020.08.074,non-axisymmetric tip clearance rotor performance,False,0,
openalex,doi:10.1016/j.biosystemseng.2019.11.016,2019,Optimisation of a multi-duct cleaning device for rice combine harvesters utilising CFD and experiments,Biosystems Engineering,article,https://doi.org/10.1016/j.biosystemseng.2019.11.016,ducted fan non-uniform tip clearance experimental,False,0,
openalex,doi:10.24425/ather.2023.147535,2023,Optimization of geometric and flow parameters of solar air heater roughened with artificial roughness by Taguchi method,Archives of Thermodynamics,article,https://doi.org/10.24425/ather.2023.147535,ducted fan tip clearance ovality,False,0,
openalex,doi:10.1101/gad.263145.115,2015,"Origins, genetic landscape, and emerging therapies of small cell lung cancer",Genes & Development,preprint,https://doi.org/10.1101/gad.263145.115,ducted fan tip clearance ovality,False,0,
openalex,https://openalex.org/W2286961450,2000,Parametric dependencies of aeroengine flutter for flutter clearance applications,DSpace@MIT (Massachusetts Institute of Technology),dissertation,http://hdl.handle.net/1721.1/8818,ducted fan tip clearance ovality,False,0,
openalex,doi:10.1109/tro.2021.3084395,2021,"Past, Present, and Future of Aerial Robotic Manipulators",IEEE Transactions on Robotics,article,https://doi.org/10.1109/tro.2021.3084395,foldable duct propeller rotor,False,0,
openalex,doi:10.1124/pharmrev.122.000684,2023,Pharmacology of Heparin and Related Drugs: An Update,Pharmacological Reviews,article,https://doi.org/10.1124/pharmrev.122.000684,ducted fan tip clearance ovality,False,0,
openalex,https://openalex.org/W178229292,2011,Plasma Actuation for Boundary Layer Separation Control in Engine Ducts,PolyPublie (École Polytechnique de Montréal),dissertation,https://publications.polymtl.ca/743/1/2011_XiaofeiXu.pdf,ducted fan tip clearance ovality,False,0,
openalex,doi:10.3390/aerospace11040286,2024,Preliminary Design and Optimization of Primary Structures for a Tilt-Duct UAV,Aerospace,article,https://doi.org/10.3390/aerospace11040286,foldable duct propeller rotor,False,0,
openalex,doi:10.2172/5449342,1981,Preliminary design and economic investigations of Diffuser-Augmented Wind Turbines (DAWT),,report,https://doi.org/10.2172/5449342,segmented shroud rotor duct seam aerodynamic,False,0,
openalex,doi:10.1016/j.semcdb.2020.07.013,2020,Primary cilia biogenesis and associated retinal ciliopathies,Seminars in Cell and Developmental Biology,article,https://doi.org/10.1016/j.semcdb.2020.07.013,ducted fan tip clearance ovality,False,0,
openalex,doi:10.3390/ijtpp9010010,2024,Quantification of Blade Vibration Amplitude in Turbomachinery,International Journal of Turbomachinery Propulsion and Power,article,https://doi.org/10.3390/ijtpp9010010,tip clearance optical capacitive measurement fan blade,False,0,
openalex,https://openalex.org/W2611208711,2017,Quantum Measurement Backaction and Upconverting Microwave Signals with Mechanical Resonators,CU Scholar (University of Colorado Boulder),dissertation,https://scholar.colorado.edu/concern/graduate_thesis_or_dissertations/nk322d35b,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.1109/jsen.2022.3177177,2022,Real-Time Wireless Pressure Sensing System for Stall and Loading Measurements in the Rotating Frame of Reference for a Low Speed Compressor,IEEE Sensors Journal,article,https://doi.org/10.1109/jsen.2022.3177177,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.3390/s18020609,2018,Recent Advances in Active Infrared Thermography for Non-Destructive Testing of Aerospace Components,Sensors,article,https://doi.org/10.3390/s18020609,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.5772/61381,2016,Recent Progress in Some Aircraft Technologies,InTech eBooks,book,https://doi.org/10.5772/61381,segmented shroud rotor duct seam aerodynamic,False,0,
openalex,doi:10.1186/s43251-024-00143-3,2024,Research progress on calibration of bridge structural health monitoring sensing system,Advances in Bridge Engineering,article,https://doi.org/10.1186/s43251-024-00143-3,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.3390/en17143533,2024,Review of Various Sensor Technologies in Monitoring the Condition of Power Transformers,Energies,article,https://doi.org/10.3390/en17143533,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.2514/6.1974-1188,1974,Sealing technology for aircraft gas turbine engines,,conference-paper,https://doi.org/10.2514/6.1974-1188,ducted fan tip clearance ovality,False,0,
openalex,doi:10.1115/gt2015-43628,2015,Self-Excited Blade Vibration Experimentally Investigated in Transonic Compressors: Rotating Instabilities and Flutter,,conference-paper,https://doi.org/10.1115/gt2015-43628,non-axisymmetric tip clearance rotor performance,False,0,
openalex,doi:10.1115/gt2002-30368,2002,Self-Recirculating Casing Treatment Concept for Enhanced Compressor Performance,,conference-paper,https://doi.org/10.1115/gt2002-30368,non-axisymmetric tip clearance rotor performance,False,0,
openalex,doi:10.1016/j.wear.2018.05.010,2018,"Slurry erosion of steel – Review of tests, mechanisms and materials",Wear,article,https://doi.org/10.1016/j.wear.2018.05.010,foldable duct propeller rotor,False,0,
openalex,doi:10.1016/j.jweia.2013.01.010,2013,Small-scale wind energy portable turbine (SWEPT),Journal of Wind Engineering and Industrial Aerodynamics,article,https://doi.org/10.1016/j.jweia.2013.01.010,foldable duct propeller rotor,False,0,
openalex,doi:10.1115/gt2018-75153,2018,Stall Inception in Low Pressure Ratio Fans,,conference-paper,https://doi.org/10.1115/gt2018-75153,ducted fan non-uniform tip clearance experimental,False,0,
openalex,doi:10.1115/1.4043644,2019,Stall Inception in a Boundary Layer Ingesting Fan,Journal of Turbomachinery,article,https://doi.org/10.1115/1.4043644,ducted fan non-uniform tip clearance experimental,False,0,
openalex,doi:10.3390/s23052600,2023,State-Space Model for Arrival Time Simulations and Methodology for Offline Blade Tip-Timing Software Characterization,Sensors,article,https://doi.org/10.3390/s23052600,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.1021/acsbiomaterials.4c02264,2025,Stimuli-Responsive Self-Healing Ionic Gels: A Promising Approach for Dermal and Tissue Engineering Applications,ACS Biomaterials Science & Engineering,article,https://doi.org/10.1021/acsbiomaterials.4c02264,tip clearance optical capacitive measurement fan blade,False,0,
openalex,https://openalex.org/W2585294426,1967,Study on the feasibility of V/STOL concepts for short-haul transport aircraft,NASA Technical Reports Server (NASA),article,http://hdl.handle.net/2060/19670005609,ducted fan tip clearance ovality,False,0,
openalex,doi:10.1387/ijdb.103109rk,2011,Targeted expression of p35 reveals a role for caspases in formation of the adult abdominal cuticle in Drosophila,The International Journal of Developmental Biology,article,https://doi.org/10.1387/ijdb.103109rk,ducted fan tip clearance ovality,False,0,
openalex,https://openalex.org/W2749684875,1975,Testing of lift/cruise fan exhaust deflector,NASA Technical Reports Server (NASA),article,http://hdl.handle.net/2060/19750014248,ducted fan tip clearance ovality,False,0,
openalex,doi:10.1111/joa.12344,2015,The development of the mammalian outer and middle ear,Journal of Anatomy,article,https://doi.org/10.1111/joa.12344,ducted fan tip clearance ovality,False,0,
openalex,doi:10.1115/gt2019-91361,2019,"Theoretical and Experimental Investigation of a Small-Scale, High-Speed, and Oil-Free Radial Anode Off-Gas Recirculation Fan for Solid Oxide Fuel Cell Systems","Volume 8: Microturbines, Turbochargers and Small Turbomachines; Steam Turbines",conference-paper,https://doi.org/10.1115/gt2019-91361,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.2514/5.9781600866920.0041.0080,2008,Titan Explorer: The Next Step in the Exploration of a Mysterious World,American Institute of Aeronautics and Astronautics eBooks,book-chapter,https://doi.org/10.2514/5.9781600866920.0041.0080,segmented shroud rotor duct seam aerodynamic,False,0,
openalex,doi:10.2514/6.2002-3790,2002,Turbine Engine Clearance Control Systems: Current Practices and Future Directions,,conference-paper,https://doi.org/10.2514/6.2002-3790,tip clearance optical capacitive measurement fan blade,False,0,
openalex,doi:10.3390/ijtpp7020017,2022,UHBR Open-Test-Case Fan ECL5/CATANA,International Journal of Turbomachinery Propulsion and Power,article,https://doi.org/10.3390/ijtpp7020017,ducted fan non-uniform tip clearance experimental,False,0,
openalex,doi:10.1002/jum.15517,2020,Ultrasound‐Guided Breast Biopsies,Journal of Ultrasound in Medicine,article,https://doi.org/10.1002/jum.15517,ducted fan tip clearance ovality,False,0,
openalex,doi:10.3758/bf03200594,1997,Unprimed stem completion is only moderately predicted by word frequency and length,"Behavior Research Methods, Instruments, & Computers",article,https://doi.org/10.3758/bf03200594,segmented shroud rotor duct seam aerodynamic,False,0,
openalex,https://openalex.org/W1556333961,2003,Vibration and crack detection in gas turbine engine compressor blades using Eddy current sensors,DSpace@MIT (Massachusetts Institute of Technology),dissertation,http://hdl.handle.net/1721.1/28895,tip clearance optical capacitive measurement fan blade,False,0,
